Numot,Season,game_id,result,season,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coach_name,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_id,team1_lat,team1_long,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed,team1_stlrate,team1_teamname,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_preseason,team2_arate,team2_blockpct,team2_coach_id,team2_coach_name,team2_coaches_before_final,team2_coaches_preseason,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_id,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppstlrate,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo,team1_pt_career_overall_wins,team2_pt_career_overall_wins
0,2005,2005-1431-1428,0,2005,101.3675,111.2898,67.3396,,,63.4977,7.5083,Doc Sadler,,,98.7319,28.7575,50.0381,36.7925,79.3388,1431,31.771697,-106.50356,112.1421,57.9474,10.4341,33.2599,49.2574,33.4437,68.0702,0.0778,7,7,27,7,27,0,0,0,0,0,0,7,27,0.58,11,0.1089,Texas El Paso,67.2885,93.3459,112.5499,59.9763,,61.3489,7.9476,ray-giacoletti-1,Ray Giacoletti,12,,94.7338,25.9016,55.3982,36.7089,71.5481,1428,112.01,49.3671,9.823,31.4371,46.6376,33.7143,68.1928,0.13,55,5,96,5,27,0,1,0,0,0,0,5,27,0.581,60,6,0.0968,60.1046,27,98
0,2005,2005-1285-1449,0,2005,101.638,98.5922,68.9155,,,58.2003,7.6923,Larry Krystkowiak,,,98.9574,32.6217,51.1881,35.1738,67.3882,1285,46.861074,-113.98294,99.5591,55.7065,9.4059,34.0909,47.8338,33.3333,69.685,0.1225,12,12,18,12,18,0,0,0,0,0,0,12,18,0.506,16,0.084,Montana,69.6107,97.9493,118.43,73.0208,22,60.7642,6.1818,lorenzo-romar-1,Lorenzo Romar,13,24,98.9164,29.8595,52.8424,38.695,73.0245,1449,115.4002,55.9152,6.0078,30.2385,50.5455,33.7248,69.5425,0.0922,122,34,149,5,27,0,2,0,0,1,0,5,27,0.625,88,1,0.1104,73.9319,18,151
0,2005,2005-1166-1452,0,2005,99.6311,113.1231,64.5072,,,58.6877,8.5648,Dana Altman,,,100.2475,38.8462,47.619,41.4427,73.0303,1166,41.265325,-95.947029,110.4606,53.1443,10.0629,29.064,47.7623,36.1582,65.1741,0.0939,186,119,301,10,23,0,6,0,0,5,0,10,23,0.49,10,0.1062,Creighton,64.4909,98.9497,112.3967,64.6827,,66.5899,10.0467,john-beilein-1,John Beilein,,,101.9979,45.8549,52.5359,36.0452,74.2097,1452,108.9222,56.5217,9.6651,31.8833,49.3769,36.1065,72.7121,0.1,154,39,241,10,21,0,2,0,0,0,0,10,21,0.575,63,7,0.1233,64.2401,301,244
0,2005,2005-1104-1454,0,2005,96.3603,115.9347,64.4342,21,18,54.892,11.1842,Mark Gottfried,14,18,98.7946,37.4233,53.8235,39.0164,73.3894,1104,33.2144,-87.545766,114.414,52.0694,6.2745,33.8051,42.9276,36.5539,65.1613,0.0878,106,82,211,7,24,0,5,1,0,3,1,7,24,0.565,5,0.078,Alabama,65.0074,94.8926,106.187,70.4991,,54.1176,9.6014,bruce-pearl-1,Bruce Pearl,,,93.7841,39.1455,49.9051,35.2507,70.7621,1454,107.479,48.6765,7.5901,32.4357,46.8297,30.7547,70.1299,0.0954,37,37,84,5,24,0,1,0,0,1,0,5,24,0.56,83,12,0.1188,67.7562,211,86
0,2005,2005-1242-1137,0,2005,93.6489,114.3502,67.2509,12,1,61.6729,10.3139,Bill Self,7,1,95.7563,32.0071,52.6638,36.7347,69.4915,1242,38.957351,-95.24587,110.0578,49.1704,7.2489,34.7953,42.4215,31.9328,67.4847,0.1052,120,15,254,6,23,0,6,4,0,1,1,6,23,0.594,3,0.0959,Kansas,67.5523,93.3823,99.3882,64.3127,,59.0909,9.0047,pat-flannery-1,Pat Flannery,,,91.5929,37.2871,48.8934,36.8866,70.0893,1137,99.9554,54.321,8.1489,36.0993,43.0332,32.5503,70.4791,0.1086,145,145,171,9,22,0,0,0,0,0,0,9,22,0.552,64,14,0.1248,63.5414,254,172
0,2005,2005-1175-1181,0,2005,106.6371,102.5804,60.188,,,52.6237,8.5343,Greg Jackson,,,101.5197,39.2429,47.1443,34.2444,74.4745,1175,39.187173,-75.54053,102.0196,52.2267,10.5919,31.5121,51.4842,37.5,65.0177,0.1003,68,68,76,13,19,0,0,0,0,0,0,13,19,0.521,16,0.141,Delaware St.,60.713,90.0078,115.3147,69.417,11,49.3552,13.8539,mike-krzyzewski-1,Mike Krzyzewski,10,12,92.9018,39.8433,48.8715,38.0079,71.2546,1181,112.5574,41.8902,11.3715,20.8375,41.2469,30.622,71.4953,0.1064,245,186,719,5,25,10,20,15,10,20,15,5,25,0.621,57,1,0.1232,70.6416,76,721
0,2005,2005-1325-1196,0,2005,101.6448,108.6439,66.4829,,,47.9948,7.8053,Tim O'Shea,,,102.8064,33.0742,52.815,32.9114,69.8254,1325,39.334351,-82.094162,108.3516,54.4386,9.7408,38.3003,47.7502,36.3905,73.3333,0.0972,57,57,62,10,21,0,0,0,0,0,0,10,21,0.509,13,0.1303,Ohio,65.642,92.945,114.798,65.9938,23,56.2796,12.3834,billy-donovan-1,Billy Donovan,,22,93.5327,35.751,53.3333,38.9776,70.6704,1196,114.0505,47.5524,7.3778,32.4355,45.4623,31.6254,66.9381,0.0977,111,91,227,7,23,1,6,2,1,6,2,7,23,0.585,67,4,0.1055,66.8496,62,228
0,2005,2005-1278-1235,0,2005,88.2396,101.1123,68.7136,,,58.7549,12.5216,Dan Monson,,,93.218,28.5296,49.2623,34.9076,70.4718,1278,44.977886,-93.235352,101.2773,57.6923,10.5738,32.3993,47.6684,31.7117,70.5009,0.1208,102,85,152,10,21,0,1,1,0,0,0,10,21,0.555,8,0.1357,Minnesota,67.2859,90.0225,101.2715,67.6111,,56.7602,11.2583,wayne-morgan-1,Wayne Morgan,,,93.928,21.5719,47.6901,29.199,68.3043,1235,100.2753,62.3611,7.1073,39.0427,48.439,30.7238,67.6136,0.106,108,24,129,11,18,0,0,0,0,0,0,11,18,0.553,64,9,0.1385,67.2894,152,130
0,2005,2005-1418-1257,0,2005,96.8085,106.2207,68.6353,,,46.9072,8.046,Robert Lee,,,97.9427,33.2,49.7861,33.3907,66.24,1418,30.215283,-92.01941,104.2163,53.8571,6.4157,33.4184,49.0421,35.8779,66.4731,0.1006,10,10,20,10,20,0,0,0,0,0,0,10,20,0.566,13,0.1343,Louisiana Lafayette,69.137,93.3078,113.396,69.8109,14,59.0957,11.2865,rick-pitino-1,Rick Pitino,11,13,89.6688,42.1001,51.5254,39.9767,72.449,1257,113.8263,56.0411,7.7119,36.9024,42.3047,32.6586,66.7564,0.0933,158,34,445,4,29,4,10,6,0,2,0,4,29,0.603,68,4,0.1229,70.5653,20,451
0,2005,2005-1330-1277,0,2005,93.2426,102.8988,67.1012,,,63.6145,11.755,Blaine Taylor,,,90.3774,32.0915,49.4514,33.0017,69.4118,1330,36.884919,-76.309653,104.8468,53.5326,6.8966,32.7769,44.9503,32.7674,65.3358,0.077,114,48,211,5,28,0,2,0,0,0,0,5,28,0.563,12,0.1427,Old Dominion,66.8063,94.4426,118.3729,67.0734,13,61.8162,7.4614,tom-izzo-1,Tom Izzo,9,10,95.1643,32.8891,55.2025,35.4943,77.6824,1277,116.981,53.7234,6.1954,33.5613,46.5695,35.4839,66.967,0.1015,96,96,229,6,22,3,7,5,3,7,5,6,22,0.585,89,5,0.1153,66.4375,211,233
0,2005,2005-1390-1280,0,2005,94.0718,104.6802,68.0227,,,48.1912,6.6303,Trent Johnson,,25,98.3397,20.4162,45.9364,34.1598,73.6765,1390,37.431746,-122.182212,101.0188,51.6426,8.2686,28.4199,44.3838,37.721,71.3073,0.0998,86,12,97,12,18,0,1,1,0,0,0,12,18,0.569,8,0.0965,Stanford,68.9204,93.6936,105.8001,70.1456,12,54.5977,8.9132,rick-stansbury-1,Rick Stansbury,,14,95.8627,30.1328,49.0497,33.7288,66.5404,1280,104.6399,55.3114,7.9678,36.082,46.1298,31.7175,67.5,0.1138,74,74,148,10,22,0,3,0,0,3,0,10,22,0.579,93,9,0.0992,68.9848,97,149
0,2005,2005-1150-1301,0,2005,100.1813,111.2419,71.3752,,,53.6042,8.156,Bobby Lutz,21,,99.8747,35.6537,46.7018,36.8254,68.3562,1150,35.306834,-80.73579,108.7615,55.4107,7.6517,35.6899,50.4433,31.6294,72.3447,0.0746,82,82,135,7,21,0,4,0,0,4,0,7,21,0.568,7,0.1206,Charlotte,70.8141,96.7556,114.1657,63.6252,19,60.3904,11.9472,herb-sendek-1,Herb Sendek,,19,100.8418,41.5144,51.5179,36.9811,70.4852,1301,112.0655,50.1244,9.8214,30.6989,47.0132,34.676,69.6845,0.0942,147,121,230,13,19,0,4,0,0,3,0,13,19,0.552,75,10,0.1124,65.9055,135,232
1,2005,2005-1393-1436,0,2005,94.744,115.0698,67.3664,11,6,55.1797,13.3051,Jim Boeheim,15,6,96.8214,25.5493,54.221,31.2,66.6667,1393,43.037587,-76.135062,112.5575,65.2632,7.4811,39.4872,43.1356,32.5974,67.7266,0.1056,240,240,703,6,27,3,23,13,3,23,13,6,27,0.579,4,0.1214,Syracuse,66.8956,99.5523,111.3507,66.0115,,61.3665,4.6414,tom-brennan-1,Tom Brennan,,,94.3877,40.5508,48.683,35.8189,72.1649,1436,111.0011,53.078,8.2652,33.1264,45.654,32.368,70.0837,0.0944,333,275,309,6,24,0,2,0,0,2,0,6,24,0.654,60,13,0.103,65.54,703,310
0,2005,2005-1320-1458,0,2005,98.6557,109.6448,66.1282,,,58.7224,11.234,Greg McDermott,,,100.8051,34.1163,52.852,38.0379,69.4853,1320,42.514923,-92.459703,109.6499,52.6749,6.4171,30.8824,44.5957,39.0476,72.6277,0.0861,52,52,67,10,21,0,1,0,0,1,0,10,21,0.552,11,0.092,Northern Iowa,65.7293,91.0665,108.8869,63.6847,21,56.3452,5.0407,bo-ryan-1,Bo Ryan,20,20,94.5313,35.7742,46.8233,39.0625,67.7372,1458,105.8692,51.7601,8.6162,31.856,48.374,29.913,67.6587,0.0882,63,36,120,8,22,0,3,1,0,3,1,8,22,0.594,57,6,0.0831,63.4671,67,123
0,2005,2005-1305-1228,0,2005,91.8635,102.2511,66.902,,,60.2632,12.3824,Mark Fox,,,92.199,18.6339,49.7791,27.0096,70.3166,1305,39.552523,-119.82526,102.8667,53.986,7.2165,29.7744,42.79,31.2384,69.9387,0.1116,6,6,24,6,24,0,0,0,0,0,0,6,24,0.576,9,0.0992,Nevada,67.555,88.4703,120.2137,66.158,5,66.5751,8.5239,bruce-weber-1,Bruce Weber,1,5,92.2107,38.8397,54.1636,39.2246,72.8111,1228,118.4394,55.4661,7.1687,31.0888,44.0748,35.7911,64.5212,0.0755,62,8,161,1,32,0,3,2,0,1,1,1,32,0.626,71,1,0.1173,65.3035,25,166
0,2005,2005-1334-1449,0,2005,98.3435,111.96,64.432,22,,58.1864,8.2192,Bob Thomason,18,,98.0723,32.9161,55.3172,38.2129,74.3265,1334,45.521394,-123.108777,111.9664,51.5915,6.7164,35.8946,45.8048,33.4862,67.1395,0.1126,212,212,285,3,26,0,2,0,0,2,0,3,26,0.581,8,0.0767,Pacific,64.1313,97.9493,118.43,73.0208,22,60.7642,6.1818,lorenzo-romar-1,Lorenzo Romar,13,24,98.9164,29.8595,52.8424,38.695,73.0245,1449,115.4002,55.9152,6.0078,30.2385,50.5455,33.7248,69.5425,0.0922,122,34,149,5,27,0,2,0,0,1,0,5,27,0.625,97,1,0.1104,73.9319,286,151
0,2005,2005-1130-1454,0,2005,95.6471,112.0723,65.1856,14,,68.6198,9.6909,Al Skinner,3,,97.3706,21.5302,48.6772,34.1598,71.1911,1130,42.337688,-71.171488,109.5473,56.8655,7.8609,31.2464,44.0267,35.6618,69.8598,0.107,225,99,284,4,24,0,5,0,0,3,0,4,24,0.605,4,0.109,Boston College,64.8996,94.8926,106.187,70.4991,,54.1176,9.6014,bruce-pearl-1,Bruce Pearl,,,93.7841,39.1455,49.9051,35.2507,70.7621,1454,107.479,48.6765,7.5901,32.4357,46.8297,30.7547,70.1299,0.0954,37,37,84,5,24,0,1,0,0,1,0,5,24,0.56,83,12,0.1188,67.7562,285,86
0,2005,2005-1280-1181,0,2005,93.6936,105.8001,70.1456,,12,54.5977,8.9132,Rick Stansbury,,14,95.8627,30.1328,49.0497,33.7288,66.5404,1280,33.425002,-88.879658,104.6399,55.3114,7.9678,36.082,46.1298,31.7175,67.5,0.1138,74,74,148,10,22,0,3,0,0,3,0,10,22,0.579,9,0.0992,Mississippi St.,68.9848,90.0078,115.3147,69.417,11,49.3552,13.8539,mike-krzyzewski-1,Mike Krzyzewski,10,12,92.9018,39.8433,48.8715,38.0079,71.2546,1181,112.5574,41.8902,11.3715,20.8375,41.2469,30.622,71.4953,0.1064,245,186,719,5,25,10,20,15,10,20,15,5,25,0.621,63,1,0.1232,70.6416,149,721
0,2005,2005-1210-1257,0,2005,89.4226,106.8671,70.1956,25,3,55.477,13.054,Paul Hewitt,,4,92.2211,30.3676,50.4208,33.3333,69.0987,1210,33.773732,-84.396019,104.1154,54.6939,9.7934,34.0595,42.9492,31.5133,65.8571,0.0992,92,65,161,11,19,1,3,1,1,2,1,11,19,0.58,5,0.1163,Georgia Tech,71.059,93.3078,113.396,69.8109,14,59.0957,11.2865,rick-pitino-1,Rick Pitino,11,13,89.6688,42.1001,51.5254,39.9767,72.449,1257,113.8263,56.0411,7.7119,36.9024,42.3047,32.6586,66.7564,0.0933,158,34,445,4,29,4,10,6,0,2,0,4,29,0.603,76,4,0.1229,70.5653,162,451
0,2005,2005-1436-1277,0,2005,99.5523,111.3507,66.0115,,,61.3665,4.6414,Tom Brennan,,,94.3877,40.5508,48.683,35.8189,72.1649,1436,44.479262,-73.198128,111.0011,53.078,8.2652,33.1264,45.654,32.368,70.0837,0.0944,333,275,309,6,24,0,2,0,0,2,0,6,24,0.654,13,0.103,Vermont,65.54,94.4426,118.3729,67.0734,13,61.8162,7.4614,tom-izzo-1,Tom Izzo,9,10,95.1643,32.8891,55.2025,35.4943,77.6824,1277,116.981,53.7234,6.1954,33.5613,46.5695,35.4839,66.967,0.1015,96,96,229,6,22,3,7,5,3,7,5,6,22,0.585,72,5,0.1153,66.4375,310,233
0,2005,2005-1163-1301,0,2005,90.1075,110.7366,71.9581,13,8,61.6009,20.4309,Jim Calhoun,19,7,93.3652,23.7179,49.5798,34.6847,69.9871,1163,41.808215,-72.249537,109.0165,58.0815,9.2437,33.0348,41.3819,30.7229,67.1845,0.1193,310,173,704,7,22,2,17,10,2,12,10,7,22,0.6,2,0.0851,Connecticut,71.4556,96.7556,114.1657,63.6252,19,60.3904,11.9472,herb-sendek-1,Herb Sendek,,19,100.8418,41.5144,51.5179,36.9811,70.4852,1301,112.0655,50.1244,9.8214,30.6989,47.0132,34.676,69.6845,0.0942,147,121,230,13,19,0,4,0,0,3,0,13,19,0.552,65,10,0.1124,65.9055,705,232
0,2005,2005-1356-1329,0,2005,92.3937,106.9693,64.1969,,,53.719,7.8727,Chris Lowery,,,94.0847,28.752,47.8936,36.4469,75.2418,1356,37.71921,-89.217618,104.8547,54.3933,6.8736,28.9709,46.1474,34.0862,68.7407,0.0909,7,7,26,7,26,0,0,0,0,0,0,7,26,0.587,7,0.1378,Southern Illinois,63.823,96.2589,118.6729,67.3273,7,60.5023,6.4701,eddie-sutton-1,Eddie Sutton,4,8,97.8748,30.5822,53.013,41.5896,77.8788,1329,115.681,56.7917,6.3518,28.8047,49.14,35.0202,69.4056,0.0868,299,134,781,6,24,3,25,12,2,12,5,6,24,0.621,85,2,0.1044,67.6466,27,783
0,2005,2005-1196-1437,0,2005,92.945,114.798,65.9938,16,23,56.2796,12.3834,Billy Donovan,,22,93.5327,35.751,53.3333,38.9776,70.6704,1196,29.638248,-82.361195,114.0505,47.5524,7.3778,32.4355,45.4623,31.6254,66.9381,0.0977,111,91,227,7,23,1,6,2,1,6,2,7,23,0.585,4,0.1055,Florida,66.8496,92.8162,114.4969,67.8853,,48.0649,15.7988,jay-wright-1,Jay Wright,24,,94.5086,34.0402,47.4856,35.9425,73.5549,1437,111.8155,60.4167,10.7997,33.4703,43.3363,31.7544,71.6895,0.083,138,53,196,7,22,0,2,0,0,0,0,7,22,0.58,76,5,0.1259,65.8171,228,198
0,2005,2005-1449-1257,0,2005,97.9493,118.43,73.0208,8,22,60.7642,6.1818,Lorenzo Romar,13,24,98.9164,29.8595,52.8424,38.695,73.0245,1449,39.217329,-76.06878,115.4002,55.9152,6.0078,30.2385,50.5455,33.7248,69.5425,0.0922,122,34,149,5,27,0,2,0,0,1,0,5,27,0.625,1,0.1104,Washington,73.9319,93.3078,113.396,69.8109,14,59.0957,11.2865,rick-pitino-1,Rick Pitino,11,13,89.6688,42.1001,51.5254,39.9767,72.449,1257,113.8263,56.0411,7.7119,36.9024,42.3047,32.6586,66.7564,0.0933,158,34,445,4,29,4,10,6,0,2,0,4,29,0.603,93,4,0.1229,70.5653,151,451
0,2005,2005-1428-1246,0,2005,93.3459,112.5499,59.9763,18,,61.3489,7.9476,Ray Giacoletti,12,,94.7338,25.9016,55.3982,36.7089,71.5481,1428,40.762484,-111.846044,112.01,49.3671,9.823,31.4371,46.6376,33.7143,68.1928,0.13,55,5,96,5,27,0,1,0,0,0,0,5,27,0.581,6,0.0968,Utah,60.1046,89.6089,110.0217,68.175,9,56.4928,12.5964,tubby-smith-1,Tubby Smith,5,9,91.0862,32.732,52.3372,34.3307,66.2551,1246,108.3268,51.0013,8.5057,36.8165,44.9871,32.9412,68.9949,0.0751,119,57,340,5,25,1,11,8,1,7,5,5,25,0.611,62,2,0.1349,67.741,98,343
0,2005,2005-1301-1458,0,2005,96.7556,114.1657,63.6252,,19,60.3904,11.9472,Herb Sendek,,19,100.8418,41.5144,51.5179,36.9811,70.4852,1301,35.785111,-78.674517,112.0655,50.1244,9.8214,30.6989,47.0132,34.676,69.6845,0.0942,147,121,230,13,19,0,4,0,0,3,0,13,19,0.552,10,0.1124,North Carolina St.,65.9055,91.0665,108.8869,63.6847,21,56.3452,5.0407,bo-ryan-1,Bo Ryan,20,20,94.5313,35.7742,46.8233,39.0625,67.7372,1458,105.8692,51.7601,8.6162,31.856,48.374,29.913,67.6587,0.0882,63,36,120,8,22,0,3,1,0,3,1,8,22,0.594,65,6,0.0831,63.4671,232,123
1,2005,2005-1112-1228,0,2005,95.3458,114.0151,69.7604,9,10,56.7317,9.8833,Lute Olson,8,11,97.7107,27.9379,50.7077,40.1587,77.6184,1112,32.232071,-110.950769,111.7366,58.7618,5.7231,33.6219,47.838,34.6883,67.4757,0.0957,260,165,733,6,27,5,25,12,4,20,10,6,27,0.61,3,0.1129,Arizona,70.7242,88.4703,120.2137,66.158,5,66.5751,8.5239,bruce-weber-1,Bruce Weber,1,5,92.2107,38.8397,54.1636,39.2246,72.8111,1228,118.4394,55.4661,7.1687,31.0888,44.0748,35.7911,64.5212,0.0755,62,8,161,1,32,0,3,2,0,1,1,1,32,0.626,90,1,0.1173,65.3035,736,166
2,2005,2005-1246-1277,0,2005,89.6089,110.0217,68.175,7,9,56.4928,12.5964,Tubby Smith,5,9,91.0862,32.732,52.3372,34.3307,66.2551,1246,38.028081,-84.510698,108.3268,51.0013,8.5057,36.8165,44.9871,32.9412,68.9949,0.0751,119,57,340,5,25,1,11,8,1,7,5,5,25,0.611,2,0.1349,Kentucky,67.741,94.4426,118.3729,67.0734,13,61.8162,7.4614,tom-izzo-1,Tom Izzo,9,10,95.1643,32.8891,55.2025,35.4943,77.6824,1277,116.981,53.7234,6.1954,33.5613,46.5695,35.4839,66.967,0.1015,96,96,229,6,22,3,7,5,3,7,5,6,22,0.585,94,5,0.1153,66.4375,343,233
0,2005,2005-1458-1314,0,2005,91.0665,108.8869,63.6847,20,21,56.3452,5.0407,Bo Ryan,20,20,94.5313,35.7742,46.8233,39.0625,67.7372,1458,43.073858,-89.405356,105.8692,51.7601,8.6162,31.856,48.374,29.913,67.6587,0.0882,63,36,120,8,22,0,3,1,0,3,1,8,22,0.594,6,0.0831,Wisconsin,63.4671,91.036,119.3614,74.6791,4,62.5887,9.8611,roy-williams-1,Roy Williams,2,3,92.0156,30.3982,54.1004,40.3202,72.5451,1314,115.7773,54.655,10.9981,36.6755,43.6806,34.0528,71.1176,0.1171,116,15,464,4,27,4,15,9,0,1,0,4,27,0.621,88,1,0.1292,76.725,123,470
0,2005,2005-1277-1314,0,2005,94.4426,118.3729,67.0734,15,13,61.8162,7.4614,Tom Izzo,9,10,95.1643,32.8891,55.2025,35.4943,77.6824,1277,42.72476,-84.473639,116.981,53.7234,6.1954,33.5613,46.5695,35.4839,66.967,0.1015,96,96,229,6,22,3,7,5,3,7,5,6,22,0.585,5,0.1153,Michigan St.,66.4375,91.036,119.3614,74.6791,4,62.5887,9.8611,roy-williams-1,Roy Williams,2,3,92.0156,30.3982,54.1004,40.3202,72.5451,1314,115.7773,54.655,10.9981,36.6755,43.6806,34.0528,71.1176,0.1171,116,15,464,4,27,4,15,9,0,1,0,4,27,0.621,87,1,0.1292,76.725,233,470
0,2005,2005-1228-1314,0,2005,88.4703,120.2137,66.158,1,5,66.5751,8.5239,Bruce Weber,1,5,92.2107,38.8397,54.1636,39.2246,72.8111,1228,39.730827,-90.246256,118.4394,55.4661,7.1687,31.0888,44.0748,35.7911,64.5212,0.0755,62,8,161,1,32,0,3,2,0,1,1,1,32,0.626,1,0.1173,Illinois,65.3035,91.036,119.3614,74.6791,4,62.5887,9.8611,roy-williams-1,Roy Williams,2,3,92.0156,30.3982,54.1004,40.3202,72.5451,1314,115.7773,54.655,10.9981,36.6755,43.6806,34.0528,71.1176,0.1171,116,15,464,4,27,4,15,9,0,1,0,4,27,0.621,75,1,0.1292,76.725,166,470
2,2006,2006-1334-1130,0,2006,98.8126,107.664,64.4154,,,59.2965,5.8065,Bob Thomason,,,95.7445,31.0115,52.59,38.4766,74.6924,1334,45.521394,-123.108777,111.2239,52.7817,6.4969,36.5868,45.4378,33.2268,69.2473,0.1022,220,220,310,7,24,0,3,0,0,3,0,7,24,0.404,13,0.0882,Pacific,65.5561,100.2366,117.2871,63.1194,11,67.8223,11.0709,al-skinner-1,Al Skinner,13,11,102.8987,30.2902,53.8986,36.7596,67.4102,1130,114.1845,52.1176,8.0242,30.2725,45.5137,36.8333,69.3086,0.1019,233,107,311,7,26,0,6,0,0,4,0,7,26,0.56,88,4,0.0914,64.7624,310,313
0,2006,2006-1380-1181,0,2006,97.3251,95.0654,66.9138,,,49.6823,9.5536,Rob Spivery,,,93.6504,24.9861,47.7745,31.8486,64.716,1380,30.524558,-91.190105,95.1809,47.3829,8.7537,30.8983,42.7565,31.5236,67.075,0.1144,148,12,149,12,20,0,2,0,0,0,0,12,20,0.582,16,0.1126,Southern,68.3032,93.8784,119.2993,71.8828,1,55.7712,11.5892,mike-krzyzewski-1,Mike Krzyzewski,1,1,96.2082,35.2561,54.1475,38.646,76.1326,1181,115.4725,46.0568,10.2151,21.3093,46.3569,30.2966,66.6667,0.1002,249,190,751,3,30,10,21,16,10,21,16,3,30,0.592,70,1,0.1309,71.3083,149,753
1,2006,2006-1423-1203,0,2006,90.9956,104.5585,64.9714,,,63.197,5.4316,Brad Brownell,,,89.7177,34.226,48.127,33.8028,70,1423,34.225223,-77.875527,103.3147,54.893,7.329,38.6675,45.6838,28.1538,66.0739,0.0829,39,39,83,7,25,0,1,0,0,1,0,7,25,0.505,9,0.1147,NC Wilmington,64.4165,94.3414,107.9231,73.338,21,60.4734,12.2951,karl-hobbs-1,Karl Hobbs,6,24,92.3207,28.1698,50.8826,35.6164,64.6358,1203,109.6585,59.9162,8.2118,35.3357,47.2678,32.8333,65.5116,0.0882,55,55,90,2,26,0,1,0,0,1,0,2,26,0.596,88,8,0.1284,71.2925,83,91
0,2006,2006-1462-1211,0,2006,97.9231,108.1898,67.0028,,,64.5244,12.9915,Sean Miller,,,96.0496,34.8961,51.0483,37.0748,72.3703,1462,39.149291,-84.477648,108.8965,58.3099,10.9389,34.7098,43.8462,31.672,68.7188,0.0926,22,22,38,10,21,0,0,0,0,0,0,10,21,0.551,14,0.095,Xavier,65.2551,103.0651,116.2731,67.7344,8,51.1706,7.2656,mark-few-1,Mark Few,5,7,103.1721,25.5987,51.7883,35.9667,78.1946,1211,114.0965,53.7835,6.6524,35.6137,47.9688,34.6045,68.9168,0.0895,40,40,186,3,27,0,6,2,0,6,2,3,27,0.577,79,3,0.096,68.8824,38,188
0,2006,2006-1102-1228,0,2006,97.1721,109.8233,55.9732,,,64.8819,7.0628,Jeff Bzdelik,,,95.6241,49.2027,56.0538,40.1235,74.7685,1102,39.011005,-104.889895,111.567,51.6295,11.0613,33.0833,49.1031,32.8798,73.3831,0.0736,37,6,49,6,24,0,0,0,0,0,0,6,24,0.587,13,0.1418,Air Force,57.0438,91.6533,113.3377,63.753,17,58.9623,7.0536,bruce-weber-1,Bruce Weber,8,17,91.8488,36.0496,51.2236,36.0778,64.2612,1228,109.9195,50.4478,6.5823,32.3671,44.6429,31.7164,69.4309,0.0853,69,15,191,6,25,1,4,3,1,2,2,6,25,0.598,78,4,0.0967,63.5907,49,192
0,2006,2006-1361-1231,0,2006,98.8113,110.1537,67.432,,,52.0966,7.5487,Steve Fisher,,,98.8404,31.2061,48.8511,39.9625,72.191,1361,32.77525,-117.071228,109.8188,53.2567,9.3617,30.6306,48.8636,33.2721,66.7961,0.1006,186,105,290,8,24,3,8,4,0,1,0,8,24,0.544,11,0.113,San Diego St.,67.0232,92.3235,106.3565,67.8687,24,58.4693,6.2123,mike-davis-6,Mike Davis,,22,97.4348,40.4046,50.5335,39.485,69.0249,1231,104.7964,54.4118,10.6693,32.4985,49.5255,31.1828,70.7692,0.1016,78,78,114,11,18,1,3,1,1,3,1,11,18,0.598,87,6,0.0931,67.7284,290,115
0,2006,2006-1233-1261,0,2006,98.8099,108.6672,71.1641,,,54.597,10.3143,Jeff Ruland,,,99.9358,26.594,50.8537,40.1639,69.2102,1233,40.927107,-73.785635,111.5554,51.3924,6.0876,32.0372,47.6229,34.0171,73.913,0.1013,106,106,137,7,23,0,2,0,0,2,0,7,23,0.564,13,0.1066,Iona,71.9365,92.1652,110.5226,69.0486,,55.9788,16.0338,john-brady-1,John Brady,24,,94.1342,21.587,50.4714,32.4201,69.0289,1261,107.0427,45.3461,9.428,31.8313,42.827,34.488,69.2,0.0948,187,110,252,8,23,0,3,1,0,3,1,8,23,0.58,80,4,0.1185,69.4769,137,256
